ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
4,Auckland,ASB Classic,2025-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Borges N.,Mensik J.,36,49,1370,1122,6,7,6,2,7,6,,,,,2,1,Completed,2.75,1.44,2.93,1.47,2.93,1.47,2.78,1.42,,
4,Auckland,ASB Classic,2025-01-10,ATP250,Outdoor,Hard,Semifinals,3,Monfils G.,Basavareddy N.,52,133,1030,453,7,6,6,4,,,,,,,2,0,Completed,1.67,2.2,1.71,2.27,1.76,2.27,1.68,2.15,,
4,Auckland,ASB Classic,2025-01-10,ATP250,Outdoor,Hard,Semifinals,3,Bergs Z.,Borges N.,66,36,783,1370,6,2,3,6,7,5,,,,,2,1,Completed,1.91,1.91,1.92,1.99,2.03,1.99,1.9,1.89,,
4,Auckland,ASB Classic,2025-01-11,ATP250,Outdoor,Hard,The Final,3,Monfils G.,Bergs Z.,52,66,1030,783,6,3,6,4,,,,,,,2,0,Completed,1.53,2.5,1.62,2.45,1.62,2.5,1.57,2.37,,
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Gaston H.,Jasika O.,81,179,703,323,6,2,3,6,6,2,6,2,,,3,1,Completed,1.36,3.2,1.38,3.31,1.38,3.31,1.36,3.11,,
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Fils A.,Virtanen O.,21,93,2280,627,3,6,7,6,6,4,6,4,,,3,1,Completed,1.13,6,1.13,7.31,1.14,7.31,1.12,6.15,,
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Nishikori K.,Monteiro T.,76,105,743,566,4,6,6,7,7,5,6,2,6,3,3,2,Completed,1.2,4.5,1.22,4.82,1.25,4.82,1.21,4.41,,
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,Munar J.,6,62,4210,922,6,3,1,6,7,5,2,6,6,1,3,2,Completed,1.17,5,1.18,5.66,1.18,5.66,1.17,5.12,,
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Habib H.,Bu Y.,219,67,264,784,7,6,6,4,7,6,,,,,3,0,Completed,3.2,1.36,3.39,1.37,3.39,1.38,3.16,1.36,,
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Lehecka J.,Tu L.,29,168,1660,342,6,1,3,6,6,3,7,6,,,3,1,Completed,1.07,9,1.11,8.2,1.12,9,1.09,7.54,,
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Machac T.,Nagal S.,25,91,1805,635,6,3,6,1,7,5,,,,,3,0,Completed,1.04,13,1.06,12.67,1.07,13,1.05,10.52,,
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Martinez P.,Darderi L.,44,45,1220,1198,6,3,4,1,,,,,,,1,0,Retired,1.62,2.3,1.63,2.45,1.63,2.45,1.61,2.32,,
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Humbert U.,Gigante M.,14,145,2765,403,7,6,7,5,6,4,,,,,3,0,Completed,1.08,8,1.11,8.5,1.11,8.5,1.09,7.38,,
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Opelka R.,Onclin G.,170,239,341,242,3,6,7,6,6,3,6,2,,,3,1,Completed,1.29,3.75,1.33,3.68,1.33,3.75,1.29,3.59,,
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Halys Q.,Walton A.,74,90,756,636,4,6,4,6,6,4,7,6,7,5,3,2,Completed,2,1.8,2.01,1.9,2.01,1.91,1.94,1.87,,
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Pouille L.,2,103,7635,575,6,4,6,4,6,4,,,,,3,0,Completed,1.02,19,1.03,20.73,1.04,20.73,1.02,14.24,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Tiafoe F.,Rinderknech A.,16,61,2560,927,7,6,6,3,4,6,6,7,6,3,3,2,Completed,1.25,4,1.27,4.18,1.3,4.18,1.27,3.8,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Carballes Baena R.,Tabilo A.,57,26,981,1705,1,6,6,2,6,3,7,6,,,3,1,Completed,2.63,1.5,2.79,1.5,2.79,1.53,2.61,1.5,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Mensik J.,Basilashvili N.,48,206,1162,273,6,1,6,7,6,3,6,3,,,3,1,Completed,1.17,5,1.16,6.32,1.18,6.32,1.16,5.16,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Michelsen A.,Tsitsipas S.,42,12,1270,3195,7,5,6,3,2,6,6,4,,,3,1,Completed,2.5,1.53,2.44,1.63,2.53,1.63,2.41,1.57,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Borges N.,Muller A.,33,58,1445,965,6,7,6,3,6,2,7,5,,,3,1,Completed,1.67,2.2,1.7,2.3,1.7,2.3,1.67,2.21,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Marozsan F.,Seyboth Wild T.,59,79,960,732,6,3,6,7,7,5,5,7,7,5,3,2,Completed,1.4,3,1.43,3.1,1.44,3.1,1.41,2.91,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Duckworth J.,Stricker D.,89,304,637,173,6,2,6,4,6,2,,,,,3,0,Completed,1.73,2.1,1.83,2.08,1.83,2.12,1.73,2.09,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Mccabe J.,Landaluce M.,258,142,216,414,6,4,6,3,6,4,,,,,3,0,Completed,3.5,1.3,3.92,1.3,3.92,1.32,3.56,1.3,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Sinner J.,Jarry N.,1,36,11830,1340,7,6,7,6,6,1,,,,,3,0,Completed,1.01,26,1.02,29.95,1.02,29.95,1.02,17.25,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,Koepfer D.,27,124,1695,485,7,6,6,4,4,6,6,3,,,3,1,Completed,1.36,3.2,1.39,3.26,1.42,3.26,1.37,3.09,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Schoolkate T.,Daniel T.,173,113,336,519,6,7,7,6,6,1,6,4,,,3,1,Completed,2,1.8,1.97,1.93,2.02,1.93,1.96,1.84,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Vukic A.,Dzumhur D.,68,82,778,679,6,7,6,0,3,6,6,3,6,4,3,2,Completed,1.29,3.75,1.34,3.56,1.34,3.75,1.3,3.51,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Draper J.,Navone M.,18,47,2530,1173,4,6,6,3,3,6,6,3,6,2,3,2,Completed,1.05,11,1.08,11.12,1.11,11.12,1.06,9.71,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Kokkinakis T.,Safiullin R.,71,63,766,823,3,6,6,3,6,3,7,6,,,3,1,Completed,1.57,2.38,1.65,2.4,1.67,2.4,1.6,2.33,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Cazaux A.,Baez S.,78,28,732,1690,6,3,5,7,3,6,6,0,6,3,3,2,Completed,1.4,3,1.42,3.13,1.42,3.13,1.4,2.96,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Nishioka Y.,Dougaz A.,65,231,807,254,3,6,6,4,7,6,6,3,,,3,1,Completed,1.14,5.5,1.18,5.67,1.18,5.67,1.16,5.18,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Korda S.,Klein L.,22,144,2065,405,6,3,0,6,6,3,7,6,,,3,1,Completed,1.33,3.4,1.36,3.47,1.36,3.47,1.34,3.24,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Faria J.,Kotov P.,125,97,481,612,6,1,6,1,7,5,,,,,3,0,Completed,2.38,1.57,2.4,1.65,2.4,1.65,2.33,1.6,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Auger-Aliassime F.,Struff J.L.,23,43,1905,1240,6,3,6,0,4,6,6,1,,,3,1,Completed,1.44,2.75,1.49,2.85,1.5,2.94,1.45,2.75,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Davidovich Fokina A.,Shang J.,66,50,790,1115,7,6,5,2,,,,,,,1,0,Retired,2,1.8,2.09,1.83,2.1,1.83,2.03,1.79,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Alcaraz C.,Shevchenko A.,3,77,7010,743,6,1,7,5,6,1,,,,,3,0,Completed,1.01,29,1.02,35.12,1.02,35.12,1.01,20.74,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Basavareddy N.,7,107,3900,566,4,6,6,3,6,4,6,2,,,3,1,Completed,1.04,13,1.05,14.3,1.07,14.3,1.04,11.02,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Fearnley J.,Kyrgios N.,92,N/A,632,N/A,7,6,6,3,7,6,,,,,3,0,Completed,2,1.8,2.09,1.83,2.14,1.86,2.01,1.79,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Bonzi B.,Goffin D.,64,54,819,1029,6,1,6,2,7,6,,,,,3,0,Completed,1.5,2.63,1.65,2.4,1.65,2.63,1.53,2.49,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Passaro F.,Dimitrov G.,104,10,571,3200,7,5,2,1,,,,,,,1,0,Retired,11,1.05,11.77,1.07,11.86,1.07,10.21,1.05,,
5,Melbourne,Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Paul T.,O Connell C.,11,70,3195,770,6,2,3,6,6,1,6,7,7,5,3,2,Completed,1.17,5,1.18,5.64,1.18,5.64,1.17,5.04,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Berrettini M.,Norrie C.,34,52,1380,1082,6,7,6,4,6,1,6,3,,,3,1,Completed,1.36,3.2,1.42,3.11,1.45,3.2,1.39,2.97,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Kecmanovic M.,Lajovic D.,51,80,1096,717,7,5,3,6,6,3,3,6,6,3,3,2,Completed,1.17,5,1.25,4.48,1.25,5.05,1.21,4.45,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Mannarino A.,19,75,2410,751,7,6,6,3,6,3,,,,,3,0,Completed,1.1,7,1.14,6.81,1.14,7.03,1.11,6.44,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Diallo G.,Nardi L.,86,83,646,675,6,7,7,6,5,7,6,1,6,2,3,2,Completed,1.44,2.75,1.47,2.92,1.5,2.92,1.45,2.75,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Rune H.,Zhang Zh.,13,49,2910,1140,4,6,6,3,6,4,3,6,6,4,3,2,Completed,1.3,3.5,1.33,3.68,1.36,3.68,1.31,3.46,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Fritz T.,Brooksby J.,4,N/A,5350,N/A,6,2,6,0,6,3,,,,,3,0,Completed,1.03,17,1.05,14.34,1.05,17,1.03,12.99,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Garin C.,Coric B.,150,87,382,639,7,5,6,1,6,2,,,,,3,0,Completed,2.1,1.73,2.01,1.89,2.1,1.9,2,1.81,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Tien L.,Ugo Carabelli C.,121,94,493,624,4,6,7,6,6,3,5,7,6,4,3,2,Completed,1.14,5.5,1.19,5.49,1.19,6.12,1.15,5.36,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Cerundolo F.,Bublik A.,31,37,1620,1330,7,6,6,3,6,2,,,,,3,0,Completed,1.57,2.38,1.63,2.44,1.63,2.45,1.59,2.37,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Mpetshi G.,41,30,1280,1651,7,6,6,3,6,7,6,7,6,4,3,2,Completed,2.3,1.62,2.13,1.81,2.3,1.81,2.1,1.74,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Hurkacz H.,Griekspoor T.,17,40,2555,1280,7,5,6,4,6,4,,,,,3,0,Completed,1.36,3.2,1.4,3.2,1.42,3.25,1.37,3.13,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Diaz Acosta F.,Bergs Z.,73,60,758,948,6,7,6,4,1,6,6,3,6,4,3,2,Completed,2.75,1.44,2.86,1.48,2.86,1.5,2.73,1.46,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,Samrej K.,5,418,5030,109,6,2,4,6,3,6,6,1,6,2,3,2,Completed,1,51,1.01,42.16,1.01,51,1.01,23.91,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Altmaier D.,Comesana F.,101,85,582,662,6,2,3,6,7,6,4,6,6,4,3,2,Completed,1.8,2,1.93,2,1.93,2.01,1.83,1.98,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Musetti L.,Arnaldi M.,15,39,2600,1305,7,6,4,6,7,6,6,3,,,3,1,Completed,1.57,2.38,1.6,2.5,1.6,2.5,1.57,2.39,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Shelton B.,Nakashima B.,20,35,2280,1355,7,6,7,5,7,5,,,,,3,0,Completed,1.44,2.75,1.51,2.75,1.53,2.75,1.48,2.67,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Sonego L.,Wawrinka S.,55,156,1026,371,6,4,5,7,7,5,7,5,,,3,1,Completed,1.4,3,1.48,2.88,1.49,3,1.42,2.87,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Boyer T.,Coria F.,136,96,448,617,6,3,6,7,4,6,7,5,6,1,3,2,Completed,1.14,5.5,1.17,5.93,1.17,6.22,1.15,5.56,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Krueger M.,Hijikata R.,146,72,396,759,6,4,6,4,6,3,,,,,3,0,Completed,3,1.4,2.99,1.45,3.1,1.54,2.94,1.41,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Etcheverry T.,Cobolli F.,38,32,1315,1512,6,7,6,3,7,5,6,1,,,3,1,Completed,1.57,2.38,1.62,2.46,1.63,2.52,1.57,2.41,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Giron M.,Hanfmann Y.,46,95,1175,618,2,6,7,5,6,1,7,5,,,3,1,Completed,1.25,4,1.28,4.13,1.28,4.13,1.25,3.98,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov D.,Bautista Agut R.,56,53,1006,1067,3,6,6,4,6,4,7,6,,,3,1,Completed,1.36,3.2,1.37,3.41,1.38,3.41,1.35,3.17,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Moutet C.,Popyrin A.,69,24,772,1840,4,6,6,3,6,4,6,4,,,3,1,Completed,4.33,1.22,4.67,1.24,4.67,1.28,4.21,1.23,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,De Minaur A.,Van De Zandschulp B.,8,84,3535,672,6,1,7,5,6,4,,,,,3,0,Completed,1.06,10,1.08,10.59,1.08,10.59,1.07,8.89,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Majchrzak K.,182,122,317,491,6,4,6,4,6,3,,,,,3,0,Completed,1.62,2.3,1.77,2.18,1.77,2.34,1.68,2.19,,
5,Melbourne,Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Fonseca J.,Rublev A.,112,9,520,3520,7,6,6,3,7,6,,,,,3,0,Completed,2.3,1.62,2.48,1.61,2.48,1.66,2.3,1.62,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Machac T.,Opelka R.,25,170,1805,341,3,6,7,6,6,7,7,6,6,4,3,2,Completed,1.33,3.4,1.35,3.5,1.38,3.5,1.35,3.23,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Lehecka J.,Gaston H.,29,81,1660,703,6,3,3,1,,,,,,,1,0,Retired,1.05,11,1.09,9.71,1.09,11.4,1.06,9.38,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Alcaraz C.,Nishioka Y.,3,65,7010,807,6,0,6,1,6,4,,,,,3,0,Completed,1.02,19,1.02,29.55,1.02,29.55,1.02,15.68,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Bonzi B.,Passaro F.,64,104,819,571,6,2,6,4,3,6,6,4,,,3,1,Completed,1.25,4,1.28,4.1,1.32,4.1,1.29,3.69,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Borges N.,Thompson J.,33,27,1445,1695,6,3,6,2,6,4,,,,,3,0,Completed,1.91,1.91,1.95,1.95,1.95,2.04,1.88,1.93,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Carballes Baena R.,Duckworth J.,57,89,981,637,6,4,6,2,7,5,,,,,3,0,Completed,1.57,2.38,1.63,2.45,1.63,2.45,1.61,2.32,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Faria J.,7,125,3900,481,6,1,6,7,6,3,6,2,,,3,1,Completed,1.01,23,1.02,29.32,1.03,29.32,1.02,16.15,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Fils A.,Halys Q.,21,74,2280,756,6,2,4,6,7,6,7,5,,,3,1,Completed,1.22,4.33,1.25,4.51,1.25,4.51,1.23,4.15,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Vukic A.,Korda S.,68,22,778,2065,6,4,3,6,2,6,6,3,7,5,3,2,Completed,4.33,1.22,4.15,1.28,4.33,1.28,4.03,1.24,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Fearnley J.,Cazaux A.,92,78,632,732,3,6,7,5,6,2,6,3,,,3,1,Completed,1.62,2.3,1.65,2.4,1.68,2.4,1.64,2.26,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Mensik J.,Ruud C.,48,6,1162,4210,6,2,3,6,6,1,6,4,,,3,1,Completed,2.1,1.73,2.17,1.78,2.23,1.78,2.1,1.74,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Draper J.,Kokkinakis T.,18,71,2530,766,6,7,6,3,3,6,7,5,6,3,3,2,Completed,1.44,2.75,1.47,2.92,1.56,2.92,1.44,2.77,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Davidovich Fokina A.,Auger-Aliassime F.,66,23,790,1905,6,7,6,7,6,4,6,1,6,3,3,2,Completed,3.75,1.29,3.84,1.31,3.84,1.33,3.57,1.3,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Humbert U.,Habib H.,14,219,2765,264,6,3,6,4,6,4,,,,,3,0,Completed,1.08,8,1.13,7.35,1.13,8,1.1,6.99,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Martinez P.,2,44,7635,1220,6,1,6,4,6,1,,,,,3,0,Completed,1.02,21,1.02,28.08,1.02,28.08,1.01,16.29,,
5,Melbourne,Australian Open,2025-01-15,Grand Slam,Outdoor,Hard,2nd Round,5,Paul T.,Nishikori K.,11,76,3195,743,6,7,6,0,6,3,6,1,,,3,1,Completed,1.4,3,1.45,2.97,1.47,3,1.41,2.88,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Kecmanovic M.,Hurkacz H.,51,17,1096,2555,6,4,6,4,6,2,,,,,3,0,Completed,3.75,1.29,3.52,1.35,3.75,1.35,3.47,1.31,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Khachanov K.,Diallo G.,19,86,2410,646,7,6,4,6,6,3,6,3,,,3,1,Completed,1.33,3.4,1.31,3.85,1.33,3.85,1.32,3.41,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Altmaier D.,41,101,1280,582,7,5,6,3,7,6,,,,,3,0,Completed,1.2,4.5,1.24,4.46,1.26,4.54,1.22,4.38,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Musetti L.,Shapovalov D.,15,56,2600,1006,7,6,7,6,6,2,,,,,3,0,Completed,2.1,1.73,2.08,1.84,2.1,1.87,2.01,1.81,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Cerundolo F.,Diaz Acosta F.,31,73,1620,758,6,2,1,0,,,,,,,1,0,Retired,1.4,3,1.36,3.48,1.42,3.48,1.39,3,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Shelton B.,Carreno Busta P.,20,182,2280,317,6,3,6,3,6,7,6,4,,,3,1,Completed,1.3,3.5,1.32,3.77,1.35,3.77,1.31,3.45,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,De Minaur A.,Boyer T.,8,136,3535,448,6,2,6,4,6,3,,,,,3,0,Completed,1.03,15,1.04,17.5,1.05,17.5,1.03,12.57,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Moutet C.,Krueger M.,69,146,772,396,4,6,6,4,7,6,6,4,,,3,1,Completed,1.5,2.63,1.56,2.61,1.56,2.75,1.5,2.6,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Fritz T.,Garin C.,4,150,5350,382,6,2,6,1,6,0,,,,,3,0,Completed,1.04,13,1.04,18.2,1.04,18.2,1.03,13.02,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Giron M.,Etcheverry T.,46,38,1175,1315,7,5,3,6,7,5,3,6,6,4,3,2,Completed,1.91,1.91,2,1.91,2,1.94,1.92,1.89,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Michelsen A.,Mccabe J.,42,258,1270,216,7,5,6,3,7,6,,,,,3,0,Completed,1.11,6.5,1.14,7.05,1.15,7.05,1.12,6.27,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Marozsan F.,Tiafoe F.,59,16,960,2560,6,7,6,4,3,6,6,4,6,1,3,2,Completed,2.75,1.44,2.56,1.58,2.75,1.58,2.6,1.5,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Sonego L.,Fonseca J.,55,112,1026,520,6,7,6,3,6,1,3,6,6,3,3,2,Completed,5,1.17,4.82,1.22,5.2,1.23,4.72,1.2,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Rune H.,Berrettini M.,13,34,2910,1380,7,6,2,6,6,3,7,6,,,3,1,Completed,2.2,1.67,2.25,1.72,2.25,1.77,2.13,1.71,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Sinner J.,Schoolkate T.,1,173,11830,336,4,6,6,4,6,1,6,3,,,3,1,Completed,1.01,34,1.01,51.48,1.02,51.48,1.01,20.26,,
5,Melbourne,Australian Open,2025-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Tien L.,Medvedev D.,121,5,493,5030,6,3,7,6,6,7,1,6,7,6,3,2,Completed,5,1.17,6.77,1.14,6.77,1.19,5.36,1.16,,
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Paul T.,Carballes Baena R.,11,57,3195,981,7,6,6,2,6,0,,,,,3,0,Completed,1.13,6,1.16,6.23,1.17,6.23,1.14,5.67,,
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Alcaraz C.,Borges N.,3,33,7010,1445,6,2,6,4,6,7,6,2,,,3,1,Completed,1.03,17,1.03,23.4,1.04,23.4,1.03,13.97,,
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev A.,Fearnley J.,2,92,7635,632,6,3,6,4,6,4,,,,,3,0,Completed,1.07,9,1.08,10.86,1.08,10.86,1.07,8.72,,
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Davidovich Fokina A.,Mensik J.,66,48,790,1162,3,6,4,6,7,6,6,4,6,2,3,2,Completed,2.63,1.5,2.65,1.55,2.72,1.55,2.6,1.5,,
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Humbert U.,Fils A.,14,21,2765,2280,4,6,7,5,6,4,1,0,,,2,1,Retired,1.57,2.38,1.65,2.39,1.66,2.48,1.58,2.38,,
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Machac T.,7,25,3900,1805,6,1,6,4,6,4,,,,,3,0,Completed,1.22,4.33,1.22,4.85,1.28,4.85,1.24,4.03,,
5,Melbourne,Australian Open,2025-01-17,Grand Slam,Outdoor,Hard,3rd Round,5,Lehecka J.,Bonzi B.,29,64,1660,819,6,2,6,3,6,3,,,,,3,0,Completed,1.29,3.75,1.29,4.01,1.3,4.01,1.29,3.65,,
